"http://www.imdb.com/title/tt1064899","Queen of the South","","Teresa flees Mexico after her drug-runner boyfriend is murdered. Settling in Dallas she looks to become the country's reigning drug smuggler and to avenge her lover's murder.","7.7","4226","2016-07-24"
"http://www.imdb.com/title/tt1085492","The Prince","","When his daughter is kidnapped, a retired assassin is drawn back into the life he gave up. To rescue her, he must confront his former rival.","4.6","14220","2014-09-09"
"http://www.imdb.com/title/tt1085492","The Prince","","When his daughter is kidnapped, a retired assassin is drawn back into the life he gave up. To rescue her, he must confront his former rival.","4.6","14220","2014-09-09"
"http://www.imdb.com/title/tt1091191","Lone Survivor","","Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare.","7.5","220912","2014-10-22"
"http://www.imdb.com/title/tt1099212","Twilight","","A teenage girl risks everything when she falls in love with a vampire.","5.2","363129","2008-11-19"
"http://www.imdb.com/title/tt1099212","Twilight","","A teenage girl risks everything when she falls in love with a vampire.","5.2","363129","2008-11-19"
"http://www.imdb.com/title/tt1103987","Leverage","","A crew of high-tech crooks attempt to steal from wealthy criminals and corrupt businessmen.","7.9","36527","2008-12-02"
"http://www.imdb.com/title/tt1114677","Hannah Montana: The Movie","","","4.3","33660","2010-11-21"
"http://www.imdb.com/title/tt1126545","World of Compulsive Hoarders","","A look at compulsive hoarding, and how this mental condition has affected the lives of four sufferers in particular.","6.3","56","2008-02-17"
"http://www.imdb.com/title/tt1143143","Jeff Dunham: Spark of Insanity","","","8.1","3465","2009-09-26"
"http://www.imdb.com/title/tt1155076","The Karate Kid","","Work causes a single mother to move to China with her young son; in his new home, the boy embraces kung fu, taught to him by a master.","6.2","129260","2013-04-24"
"http://www.imdb.com/title/tt1173427","Total Drama Island","","","7.3","4805","2009-05-26"
"http://www.imdb.com/title/tt1189340","Ringkeon Chareul Taneun Byeonhosa","The Lincoln Lawyer","Mick Haller is a defense lawyer who works out of his Lincoln. When a wealthy Realtor is accused of assaulting a prostitute, Haller is asked to defend him. The man claims that the woman is ... See full summary??","7.3","182654","2011-03-18"
"http://www.imdb.com/title/tt1195935","The Cleveland Show","","","5.6","33322","2014-08-13"
